openalex_id,doi,title,year,publication_date,type,cited_by_count,relevance_score,authors,source,dataset_mentioned,ml_match_count,matched_ml_terms,regime_selected,regime_match_count,matched_regime_terms,abstract
https://openalex.org/W2044583926,https://doi.org/10.1029/98eo00126,Airborne Salinity Mapper Makes Debut in Coastal Zone,1998,1998-04-07,article,72,156.67734,"Jerry L. Miller, M.A. Goodberlet, J. B. Zaitzeff",Eos,True,1,ann,S,0,,"New technology has been developed through a joint public‐private partnership that could greatly improve the ocean sciences community's ability to study coastal oceanography in the same way that satellitebased infrared imaging revolutionized basinscale oceanography. Recent advances in passive microwave technologies and novel means of integrating those advances haveled to the development of the Scanning Low‐Frequency Microwave Radiometer (SLFMR) for remote sensing of sea‐surface salinity. Designed and built for the National Oceanic and Atmospheric Administration (NOAA), the SLFMR—also known as the salinity mapper—was recently used by a team of scientists from government and industry to generate the first remotely sensed image of sea‐surface salinity (Figure 1). This image of salinity was obtained near the mouth of Chesapeake Bay, Virginia, during the Naval Research Laboratory's (NRL) Chesapeake Outflow Plume Experiment (COPE), elements of which were conducted in collaboration with NOAA."
https://openalex.org/W2569145227,https://doi.org/10.1080/17524032.2016.1269825,A Missed Opportunity?: NOAA’s Use of Social Media to Communicate Climate Science,2017,2017-01-10,article,68,156.5828,"Nicole Lee, Matthew S. VanDyke, R. Glenn Cummins",Environmental Communication,True,1,ann,S,0,,"In the current media landscape, organizations often communicate about science directly with publics through online channels rather than relying on journalist gatekeepers. Online platforms present organizations with the opportunity to participate in two-way communication in order to increase engagement with science. The present study examined how the National Oceanic and Atmospheric Administration (NOAA) utilizes social media to interact with publics. Results suggest that NOAA does not fully utilize the dialogic potential of social media, which could enhance both the public’s science literacy and trust in science regarding climate change specifically. This study informs how public relations theory may complement science communication theory and practice as deficit model-thinking transitions to contemporary approaches for public engagement with science."
https://openalex.org/W2083344804,https://doi.org/10.1061/(asce)1084-0699(2003)8:6(308),Radar-Based Flood Warning System Applied to Tropical Storm Allison,2003,2003-10-20,article,114,156.28102,"Philip B. Bedient, Anthony W. Holder, Jude A. Benavides, et al.",Journal of Hydrologic Engineering,True,1,prediction,S,0,,"Flood warning systems in urban areas have greatly improved in recent years with the advent of geographical information systems (GIS), radar-based rainfall estimation using next generation radar (NEXRAD), and delivery systems on the internet. The issue of flood warning and alert was brought to the forefront of public attention in Houston, Texas after the devastation resulting from the Tropical Storm Allison flood of June, 2001. This flood was reported by the National Oceanic and Atmospheric Administration as the most damaging urban flood in U.S. history, and certainly the most devastating event to impact Houston and Harris County with over $5 billion in total damages, and about 50,000 damaged structures. Over $1.5 billion in damages to the Texas Medical Center (TMC) alone were reported, with additional major impacts to the local community. While more traditional gage-based alert systems often provide flood notification to many people, the combination of GIS, NEXRAD, and the internet allows for the more efficient accumulation of rainfall data in real-time. This data can then be used in hydrologic models to estimate peak flows in a basin. This paper will illustrate the design, operation, and performance of an advanced flood warning system, developed for the TMC, which utilizes NEXRAD radar for hydrologic prediction in the Brays Bayou watershed of Houston, Texas. It will specifically document and review its use during the T.S. Allison storm event and other historical events."
https://openalex.org/W2011669278,https://doi.org/10.1577/1548-8446(1999)024<0015:lme>2.0.co;2,Large Marine Ecosystems: An Emerging Paradigm for Fishery Sustainability,1999,1999-12-01,article,86,156.01541,"Kenneth Sherman, Alfred M. Duda",Fisheries,True,1,ann,S,0,,"Large marine ecosystems (LMEs) are areas of ocean space with distinct bathymetry, hydrography, productivity, and trophic relationships. On a global scale, researchers have described 50 LMEs; these areas account for 95% of the annual global marine fishery yields. Retrospective analyses of the principal forces driving changes in the yields and sustainability of fisheries biomass have been completed for 33 of the LMEs. Based on the results of these studies, working groups within the National Oceanic and Atmospheric Administration and National Marine Fisheries Service have developed a five-module strategic approach for strengthening the links between science-based assessments of changing LME states and socioeconomic benefits of long-term sustainability of fisheries. The modules provide a framework for developing countries to improve assessment and management of LME fisheries, habitat, and related pollution reduction needs. The LME projects currently funded or being developed in collaboration with the Global Environment Facility, World Bank, and other international donor agencies represent a broad global spectrum of stakeholders. Included are the ministries of Fisheries, Environment, Finance, and other public and private sector interests of 14 countries in Asia, 20 countries in Africa, 16 countries in Central and South America, and 9 countries in eastern Europe."
https://openalex.org/W346441335,,Catalog of the existing short range experiment (SRE) data base (addendum to NOAA (National Oceanic and Atmospheric Administration) Technical Memorandum ERL ARL-80). Technical memo,1983,1983-04-01,article,1,155.92307,"Mary Catherine Flythe, B.B. Amlicke",OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),True,1,model development,S,0,,"The Short Range experiment (SRE) data base has been used as experimental data to verify boundary layer, short range atmospheric transport models. To make this data base more useful, a study was conducted to (1) analyze the contents of the SRE data base, (2) assess problem areas within the SRE data base, (3) determine the applicability of the SRE data to specific classes of models, and (4) recommend methods to exploit the SRE data for model development. This document reports the findings of this study."
https://openalex.org/W2075858055,https://doi.org/10.1029/2010jd014874,Airborne cloud condensation nuclei measurements during the 2006 Texas Air Quality Study,2011,2011-05-31,article,114,155.83397,"Akua Asa-Awuku, Richard H. Moore, Athanasios Nenes, et al.",Journal of Geophysical Research Atmospheres,True,1,prediction,S,0,,"Airborne measurements of aerosol and cloud condensation nuclei (CCN) were conducted aboard the National Oceanic and Atmospheric Administration WP-3D platform during the 2006 Texas Air Quality Study/Gulf of Mexico Atmospheric Composition and Climate Study (TexAQS/GoMACCS). The measurements were conducted in regions influenced by industrial and urban sources. Observations show significant local variability of CCN activity (CCN/CN from 0.1 to 0.5 at s = 0.43%), while variability is less significant across regional scales (∼100 km × 100 km; CCN/CN is ∼0.1 at s = 0.43%). CCN activity can increase with increasing plume age and oxygenated organic fraction. CCN measurements are compared to predictions for a number of mixing state and composition assumptions. Mixing state assumptions that assumed internally mixed aerosol predict CCN concentrations well. Assuming organics are as hygroscopic as ammonium sulfate consistently overpredicted CCN concentrations. On average, the water-soluble organic carbon (WSOC) fraction is 60 ± 14% of the organic aerosol. We show that CCN closure can be significantly improved by incorporating knowledge of the WSOC fraction with a prescribed organic hygroscopicity parameter (κ = 0.16 or effective κ ∼ 0.3). This implies that the hygroscopicity of organic mass is primarily a function of the WSOC fraction. The overall aerosol hygroscopicity parameter varies between 0.08 and 0.88. Furthermore, droplet activation kinetics are variable and 60% of particles are smaller than the size characteristic of rapid droplet growth. Copyright 2011 by the American Geophysical Union."
https://openalex.org/W1968163205,https://doi.org/10.5194/acp-15-335-2015,Development towards a global operational aerosol consensus: basic climatological characteristics of the International Cooperative for Aerosol Prediction Multi-Model Ensemble (ICAP-MME),2015,2015-01-13,article,132,155.58011,"W. R. Sessions, Jeffrey S. Reid, Angela Benedetti, et al.",Atmospheric chemistry and physics,True,1,prediction,S,0,,"Abstract. Here we present the first steps in developing a global multi-model aerosol forecasting ensemble intended for eventual operational and basic research use. Drawing from members of the International Cooperative for Aerosol Prediction (ICAP) latest generation of quasi-operational aerosol models, 5-day aerosol optical thickness (AOT) forecasts are analyzed for December 2011 through November 2012 from four institutions: European Centre for Medium-Range Weather Forecasts (ECMWF), Japan Meteorological Agency (JMA), NASA Goddard Space Flight Center (GSFC), and Naval Research Lab/Fleet Numerical Meteorology and Oceanography Center (NRL/FNMOC). For dust, we also include the National Oceanic and Atmospheric Administration-National Geospatial Advisory Committee (NOAA NGAC) product in our analysis. The Barcelona Supercomputing Centre and UK Met Office dust products have also recently become members of ICAP, but have insufficient data to be included in this analysis period. A simple consensus ensemble of member and mean AOT fields for modal species (e.g., fine and coarse mode, and a separate dust ensemble) is used to create the ICAP Multi-Model Ensemble (ICAP-MME). The ICAP-MME is run daily at 00:00 UTC for 6-hourly forecasts out to 120 h. Basing metrics on comparisons to 21 regionally representative Aerosol Robotic Network (AERONET) sites, all models generally captured the basic aerosol features of the globe. However, there is an overall AOT low bias among models, particularly for high AOT events. Biomass burning regions have the most diversity in seasonal average AOT. The Southern Ocean, though low in AOT, nevertheless also has high diversity. With regard to root mean square error (RMSE), as expected the ICAP-MME placed first over all models worldwide, and was typically first or second in ranking against all models at individual sites. These results are encouraging; furthermore, as more global operational aerosol models come online, we expect their inclusion in a robust operational multi-model ensemble will provide valuable aerosol forecasting guidance."
https://openalex.org/W2102671127,https://doi.org/10.1175/1520-0493(2003)131<0051:hostaw>2.0.co;2,Historical Ocean Subsurface Temperature Analysis with Error Estimates,2002,2002-12-19,article,117,152.27538,"Masayoshi Ishii, Masahide Kimoto, Misako Kachi",Monthly Weather Review,True,1,ann,S,0,,"An objective analysis of monthly ocean subsurface temperatures from 1950 to 1998 is carried out. The analysis scheme and the results with estimated analysis errors are presented. The analysis domain is global with a horizontal grid of 1° × 1° and 14 vertical levels in the upper 500 m. Subsurface temperature observations used in the objective analysis are archived by the National Ocean Data Center of the National Oceanic and Atmospheric Administration, together with those collected through the global telecommunication system and domestic communication lines in Japan. All the observations are preprocessed by quality control and data selection procedures developed in this study. Together with these observations, three-dimensional fields of the upper-ocean temperature are optimally estimated using a variational technique. To ensure smooth and continuous vertical temperature profiles, a constraint term is introduced to the cost function that is minimized in the analysis. In addition, the analysis scheme is formulated to constrain mixed layer temperatures to become close to sea surface temperatures produced by the Met Office. The three-dimensional structure of thermal anomalies is represented by the objective analysis. Interannual variations of temperature anomalies in the northern and tropical Pacific are presented and examined with the estimated errors. For the purpose of verification against independent observations of the objective analysis, dynamical heights estimated from the analyzed temperatures and climatological salinity are compared with tide gauge and sea surface height observations. An investigation of analysis errors and signal-to-noise (S–N) ratio reveals that the reliability increases in the tropical Pacific since the 1970s and the S–N ratio for seasonally averaged temperatures in a 3° latitude × 6° longitude box at 100-m depth is 2.5 in the 1990s. This is not only due to the increase in data sampling but also to an increase in interannual variances of subsurface temperature. At midlatitudes of the Northern (Southern) Hemisphere, the S–N ratio is above (below) unity over the whole period of the objective analysis. The changes are very small in these 50 yr, although recent observational networks cover the global oceans better and the observations are more homogeneously distributed than those of the previous decades."
https://openalex.org/W2048728830,https://doi.org/10.1117/12.560047,On the use of deep convective clouds to calibrate AVHRR data,2004,2004-10-26,article,75,151.979,"David R. Doelling, Louis Nguyen, Patrick Minnis","Proceedings of SPIE, the International Society for Optical Engineering/Proceedings of SPIE",True,1,ann,S,0,,"Remote sensing of cloud and radiation properties from National Oceanic and Atmospheric Administration (NOAA) Advanced Very High Resolution Radiometer (AVHRR) satellites requires constant monitoring of the visible sensors. NOAA satellites do not have onboard visible calibration and need to be calibrated vicariously in order to determine the calibration and the degradation rate. Deep convective clouds are extremely bright and cold, are at the tropopause, have nearly a Lambertian reflectance, and provide predictable albedos. The use of deep convective clouds as calibration targets is developed into a calibration technique and applied to NOAA-16 and NOAA-17. The technique computes the relative gain drift over the life-span of the satellite. This technique is validated by comparing the gain drifts derived from inter-calibration of coincident AVHRR and Moderate-Resolution Imaging Spectroradiometer (MODIS) radiances. A ray-matched technique, which uses collocated, coincident, and co-angled pixel satellite radiance pairs is used to inter-calibrate MODIS and AVHRR. The deep convective cloud calibration technique was found to be independent of solar zenith angle, by using well calibrated Visible Infrared Scanner (VIRS) radiances onboard the Tropical Rainfall Measuring Mission (TRMM) satellite, which precesses through all solar zenith angles in 23 days."
https://openalex.org/W2728453678,,Assessment for Decision-Makers Scientiic Assessment of Ozone Depletion: 2014 World Meteorological Organization United Nations Environment Programme National Oceanic and Atmospheric Administration National Aeronautics and Space Administration European Commission,2014,2014-01-01,article,1,151.97237,"Nathalie Huret, Bernard Legras",HAL (Le Centre pour la Communication Scientifique Directe),True,1,ann,S,0,,"Actions taken under the Montreal Protocol have led to decreases in the atmospheric abundance of controlledozone-depleting substances (ODSs), and are enabling the return of the ozone layer toward 1980 levels.• The sum of the measured tropospheric abundances of substances controlled under the MontrealProtocol continues to decrease. Most of the major controlled ODSs are decreasing largely as projected, andhydrochlorofluorocarbons (HCFCs) and halon-1301 are still increasing. Unknown or unreported sources of carbontetrachloride are needed to explain its abundance.• Measured stratospheric abundances of chlorine- and bromine-containing substances originating from thedegradation of ODSs are decreasing. By 2012, combined chlorine and bromine levels (as estimated by EquivalentEffective Stratospheric Chlorine, EESC) had declined by about 10–15% from the peak values of ten to fifteen years ago.Decreases in atmospheric abundances of methyl chloroform (CH3CCl3), methyl bromide (CH3Br), and chlorofluorocarbons(CFCs) contributed approximately equally to these reductions.• Total column ozone declined over most of the globe during the 1980s and early 1990s (by about 2.5% averagedover 60°S to 60°N). It has remained relatively unchanged since 2000, with indications of a small increase in totalcolumn ozone in recent years, as expected. In the upper stratosphere there is a clear recent ozone increase, whichclimate models suggest can be explained by comparable contributions from declining ODS abundances and upperstratospheric cooling caused by carbon dioxide increases.• The Antarctic ozone hole continues to occur each spring, as expected for the current ODS abundances. The Arcticstratosphere in winter/spring 2011 was particularly cold, which led to large ozone depletion as expected under theseconditions.• Total column ozone will recover toward the 1980 benchmark levels over most of the globe under full compliancewith the Montreal Protocol. This recovery is expected to occur before midcentury in midlatitudes and the Arctic, andsomewhat later for the Antarctic ozone hole.The Antarctic ozone hole has caused significant changes in Southern Hemispheresurface climate in the summer.• Antarctic lower stratospheric cooling due to ozone depletion is very likely the dominant cause of observedchanges in Southern Hemisphere tropospheric summertime circulation over recent decades, with associatedimpacts on surface temperature, precipitation, and the oceans. In the Northern Hemisphere, no robust link has beenfound between stratospheric ozone depletion and tropospheric climate.Changes in CO2 , N2O, and CH4 will have an increasing influence on the ozone layer as ODSs decline.• As controlled ozone-depleting substances decline, the evolution of the ozone layer in the second half of the21st century will largely depend on the atmospheric abundances of CO2, N2O, and CH4. Overall, increasing carbondioxide (CO2 ) and methane (CH4 ) elevate global ozone, while increasing nitrous oxide (N2O) further depletes globalozone. The Antarctic ozone hole is less sensitive to CO2, N2O, and CH4 abundances.• In the tropics, significant decreases in column ozone are projected during the 21st century. Tropical ozone levelsare only weakly affected by ODS decline; they are sensitive to circulation changes driven by CO2 , N2O, and CH4 increases.The climate benefits of the Montreal Protocol could be significantly offset by projectedemissions of HFCs used to replace ODSs.The Montreal Protocol and its Amendments and adjustments have made large contributions toward reducing global greenhouse gasemissions. In 2010, the decrease of annual ODS emissions under the Montreal Protocol is estimated to be about 10 gigatonnes of avoidedCO2-equivalent emissions per year, which is about five times larger than the annual emissions reduction target for the first commitmentperiod (2008–2012) of the Kyoto Protocol (from the Executive Summary of the Scientific Assessment of Ozone Depletion: 2010).11 GWP-weighted emissions, also known as CO2-equivalent emissions, are defined as the amount of gas emitted multiplied by its 100-year Global WarmingPotential (GWP). Part of the effect of ODSs as greenhouse gases is offset by the cooling due to changes in ozone.Executive SummaryES-2• The sum of the hydrofluorocarbons (HFCs) currently used as ODS replacements makes a small contribution of about 0.5gigatonnes CO2-equivalent emissions per year. These emissions are currently growing at a rate of about 7% per year andare projected to continue to grow.• If the current mix of these substances is unchanged, increasing demand could result in HFC emissions of up to 8.8gigatonnes CO2-equivalent per year by 2050, nearly as high as the peak emission of CFCs of about 9.5 gigatonnes CO2-equivalent per year in the late 1980s.2• Replacements of the current mix of high-Global Warming Potential (GWP) HFCs with low-GWP compounds or not-inkindtechnologies would essentially avoid these CO2-equivalent emissions.• Some of these candidate low-GWP compounds are hydrofluoro-olefins (HFOs), one of which (HFO-1234yf) yields thepersistent degradation product trifluoroacetic acid (TFA) upon atmospheric oxidation. While the environmental effectsof TFA are considered to be negligible over the next few decades, potential longer-term impacts could require futureevaluations due to the environmental persistence of TFA and uncertainty in future uses of HFOs.• By 2050, HFC banks are estimated to grow to as much as 65 gigatonnes CO2-equivalent. The climate change impact ofthe HFC banks could be reduced by limiting future use of high-GWP HFCs to avoid the accumulation of the bank, or bydestruction of the banks.Additional important issues relevant to the Parties to the Montreal Protocol and otherdecision-makers have been assessed.• Derived emissions of carbon tetrachloride (CCl4), based on its estimated lifetime and its accurately measured atmosphericabundances, have become much larger than those from reported production and usage over the last decade.• As of 2009, the controlled consumption of methyl bromide declined below the reported consumption for quarantineand pre-shipment (QPS) uses, which are not controlled by the Montreal Protocol.• Increased anthropogenic emissions of very short-lived substances (VSLS) containing chlorine and bromine, particularlyfrom tropical sources, are an emerging issue for stratospheric ozone. The relative contribution of these emissions couldbecome important as levels of ODSs controlled under the Montreal Protocol decline.• As the atmospheric abundances of ODSs continue to decrease over the coming decades, N2O, as the primary source ofnitrogen oxides in the stratosphere, will become more important in future ozone depletion.• Emissions of HFC-23, a by-product of HCFC-22 production, have continued despite mitigation efforts.• While ODS levels remain high, a large stratospheric sulfuric aerosol enhancement due to a major volcanic eruption orgeoengineering activities would result in a substantial chemical depletion of ozone over much of the globe.While past actions taken under the Montreal Protocol have substantially reduced ODS production andconsumption, additional, but limited, options are available to reduce future ozone depletion.Emissions from the current banks are projected to contribute more to future ozone depletion than those caused by future ODS production,assuming compliance with the Protocol.• Possible options to advance the return of the ozone layerto the 1980 level (analyses based on midlatitude EESC) areshown graphically. The cumulative effect of eliminationof emissions from all banks and production advances thisreturn by 11 years."
https://openalex.org/W2073059059,https://doi.org/10.1029/2008jd011263,Significant decadal brightening of downwelling shortwave in the continental United States,2009,2009-04-07,article,134,151.49031,"C. N. Long, Ellsworth G Dutton, John Augustine, et al.",Journal of Geophysical Research Atmospheres,True,1,ann,S,0,,"We conduct analyses of all‐sky and clear‐sky surface downwelling shortwave radiation and bulk cloud properties using data from several Department of Energy Atmospheric Radiation Measurement (ARM) Program and National Oceanic and Atmospheric Administration Surface Radiation (SURFRAD) network sites spanning the years 1995 through 2007. Five ARM sites are aggregated to study downwelling shortwave tendencies on global circulation model grid scales, and then six SURFRAD sites plus the central ARM site are aggregated to study the wider scale of the continental United States. We show that widespread brightening has occurred over the continental United States as represented by these measurements over the 12 years of the study, averaging about 8 W m −2 /decade for the all‐sky shortwave and 5 W m −2 /decade for the clear‐sky shortwave. This all‐sky increase is substantially greater than the 2 W m −2 /decade previously reported over much more of the globe as represented by data from the Global Energy Balance Archive spanning 1986–2000 and is more than twice the magnitude of the corresponding 1986–2000 2–3 W m −2 /decade increase in downwelling longwave. Our results show that changes in dry aerosols and/or direct aerosol effects alone cannot explain the observed changes in surface shortwave (SW) radiation, but it is likely that changes in cloudiness play a significant role. These SW increases are accompanied by decreasing tendencies in cloudiness, and an increasing tendency in the clear‐sky SW diffuse/direct ratio that is often associated with atmospheric turbidity. However, given the many local influences, evidence presented here suggests that the determination of the causes of decadal changes in the downwelling solar radiation at the surface are better studied locally and regionally, rather than on a global or continental scale."
https://openalex.org/W2089344801,https://doi.org/10.1061/(asce)1084-0699(2002)7:5(346),Development Priority Map for Flood Countermeasures by Remote Sensing Data with Geographic Information System,2002,2002-09-01,article,83,151.18393,"Md. Monirul Islam, Kimiteru Sado",Journal of Hydrologic Engineering,True,1,ann,S,0,,"Bangladesh suffered damage on account of the most catastrophic floods of 1987, 1988, and 1998, resulting in untold suffering of the people. This paper demonstrates the technique to develop a flood hazard map and a land development priority map for countermeasures against flood damage. To create the final products, the flood hazard map and land development priority map, National Oceanic and Atmospheric Administration (NOAA) advanced very high resolution radiometer (AVHRR) data for the flood events of 1988, 1995, and 1998 were incorporated with geographic information system data. Flood-affected frequency and flood depth categories were estimated using NOAA AVHRR images. Special attention was paid to population density for the construction of the land development priority map, because highly dense populated areas represent the highly important urban and industrial areas of Bangladesh. The land development priority map offers a new opportunity for flood risk management, planning, design, and operation of flood control measures in Bangladesh, and should be useful in assigning priorities for the development of at-risk areas."
https://openalex.org/W1834584030,https://doi.org/10.1080/02723646.1989.10642372,"EVALUATION OF THE COLLECTION, ARCHIVING AND PUBLICATION OF DAILY SNOW DATA IN THE UNITED STATES",1989,1989-04-01,article,57,149.8317,David A. Robinson,Physical Geography,True,1,ann,S,0,,"Snow is an important component of the earth's environment, and can significantly impact the everyday life of those living in a large portion of the United States. However, accurate and complete information on snowfall and snow cover is presently being collected at only 57% of the official climate observing stations in states where regional snows occur on an annual basis. The quality of the data varies significantly from one state to another, although it tends to be weakest where snow is least common. As a result of this evaluation, the list of stations with daily snow data published in National Oceanic and Atmospheric Administration Climatohgical Data publications has been revised and expanded. [Key words: snow, snow observations, climate data, United States.]"
https://openalex.org/W1985834113,https://doi.org/10.1175/1520-0442(1996)009<0409:scasmi>2.0.co;2,Snow Cover and Snow Mass Intercomparisons of General Circulation Models and Remotely Sensed Datasets,1996,1996-02-01,article,142,149.74803,"James H. Foster, Glen E. Liston, Randal D. Koster, et al.",Journal of Climate,True,1,ann,S,0,,"Confirmation of the ability of general circulation models (GCMs) to accurately represent snow cover and snow mass distributions is vital for climate studies. There must be a high degree of confidence that what is being predicted by the models is reliable, since realistic results cannot be assured unless they are tested against results from observed data or other available datasets. In this study, snow output from seven GCMs and passive-microwave snow data derived from the Nimbus-7 Scanning Multichannel Microwave Radiometer (SMMR) are intercompared. National Oceanic and Atmospheric Administration satellite data are used as the standard of reference for snow extent observations and the U.S. Air Force snow depth climatology is used as the standard for snow mass. The reliability of the SMMR snow data needs to be verified, as well, because currently this is the only available dataset that allows for yearly and monthly variations in snow depth. [The GCMs employed in this investigation are the United Kingdom Meteorological Office, Hadley Centre GCM, the Max Planck Institute for Meteorology/University of Hamburg (ECHAM) GCM, the Canadian Climate Centre GCM, the National Center for Atmospheric Research (GENESIS) GCM, the Goddard Institute for Space Studies GCM, the Goddard Laboratory for Atmospheres GCM and the Goddard Coupled Climate Dynamics Group (AIRES) GCM.] Data for both North America and Eurasia are examined in an effort to assess the magnitude of spatial and temporal variations that exist between the standards of reference, the models, and the passive microwave data. Results indicate that both the models and SMMR represent seasonal and year-to-year snow distributions fairly well. The passive microwave data and several of the models, however, consistently underestimate snow mass, but other models overestimate the mass of snow on the ground. The models do a better job simulating winter and summer snow conditions than in the transition months. In general, the underestimation by SMMR is caused by absorption of microwave energy by vegetation. For the GCMs, differences between observed snow conditions can be ascribed to inaccuracies in simulating surface air temperatures and precipitation fields, especially during the spring and fall."
https://openalex.org/W2091158796,https://doi.org/10.1175/1520-0477(1987)068<0762:imsiua>2.0.co;2,Interpreting Meteorological Satellite Images Using a Color-Composite Technique,1987,1987-07-01,article,52,149.06587,"Robert P. d’Entremont, L. W. Thomason",Bulletin of the American Meteorological Society,True,1,ann,S,0,,"An image-display technique is described that simultaneously combines three meteorological satellite images into a color-image product. The technique reveals many features of meteorological interest. It is frequently noted that interpretations of black-and-white “infrared” nighttime imagery are difficult to make when attempting to distinguish low clouds and fog from cloudfree land and ocean, thin from thick cirrus, and thick nonprecipitating clouds from nimbostratus clouds. It is found that a more-confident discrimination can be obtained between such features when the National Oceanic and Atmospheric Administration (NOAA) Advanced Very High Resolution Radiometer (AVHRR) or Nimbus Scanning Multifrequency Microwave Radiometer (SMMR) data are combined into color-image products."
https://openalex.org/W2149557078,https://doi.org/10.1061/(asce)he.1943-5584.0000020,Impacts of Urbanization and Climate Variability on Floods in Northeastern Illinois,2009,2009-02-11,article,128,148.9672,"Mohamad Hejazi, Momcilo Markus",Journal of Hydrologic Engineering,True,1,ann,S,0,,"Trend analysis of annual flood peaks on 12 small urbanizing watersheds in northeastern Illinois indicated that annual peaks, and thus frequency and impact of flooding, increased over the past several decades. An increase in flood peaks could be attributed to intensive urbanization and increasing incidences of heavy rainfall. Average urbanization of the 12 watersheds increased significantly from 10.6% in 1954 to 61.8% in 1996. In addition, numerous studies have reported increasing frequency and intensity of heavy rainfall in the region. This outcome is consistent with lower design rainfall estimates produced by older studies, such as U.S. Weather Bureau Technical Paper No. 40 (TP-40), compared to more recent sources, such as National Oceanic and Atmospheric Administration Atlas-14. This study used a design storm approach and the Hydrologic Engineering Center for Hydrologic Modeling System (HEC-HMS) model to calculate design flood peaks. Hydrologic model parameters were calibrated using hourly rainfall-runoff data of two large regional floods, observed in 1954 and 1996 at 12 small urbanizing watersheds in the metropolitan Chicago area. A sensitivity analysis was performed to evaluate the effects of urbanization and climate variability on increasing flood peaks. Results indicated that, on average, urbanization caused a 34% greater increase in peak flows than climate variability. In addition, this study indicated that present discharges are, on average, at least 19% larger than regulatory discharges. Ongoing urbanization may cause flood peaks to become even higher. The proposed framework can be used to provide input for flood study prioritization by comparing published regulatory discharges and flood discharges computed for current conditions, and investigating potential impacts of future land use changes and precipitation on flood peaks."
https://openalex.org/W1976813617,https://doi.org/10.1175/jtech-d-14-00028.1,Improved Stepped Frequency Microwave Radiometer Tropical Cyclone Surface Winds in Heavy Precipitation,2014,2014-09-05,article,124,146.94899,"Bradley W. Klotz, Eric W. Uhlhorn",Journal of Atmospheric and Oceanic Technology,True,1,algorithm,S,0,,"Abstract Surface wind speeds retrieved from airborne stepped frequency microwave radiometer (SFMR) brightness temperature measurements are important for estimating hurricane intensity. The SFMR performance is highly reliable at hurricane-force wind speeds, but accuracy is found to degrade at weaker wind speeds, particularly in heavy precipitation. Specifically, a significant overestimation of surface wind speeds is found in these conditions, suggesting inaccurate accounting for the impact of rain on the measured microwave brightness temperature. In this study, the wind speed bias is quantified over a broad range of operationally computed wind speeds and rain rates, based on a large sample of collocated SFMR wind retrievals and global positioning system dropwindsonde surface-adjusted wind speeds. The retrieval bias is addressed by developing a new SFMR C-band relationship between microwave absorption and rain rate ( κ − R ) from National Oceanic and Atmospheric Administration WP-3D aircraft tail Doppler radar reflectivity and in situ Droplet Measurement Technologies Precipitation Imaging Probe measurements to more accurately model precipitation impacts. Absorption is found to be a factor of 2 weaker than is estimated by the currently operational algorithm. With this new κ – R relationship, surface wind retrieval bias is significantly reduced in the presence of rain at wind speeds weaker than hurricane force. At wind speeds greater than hurricane force where little bias exists, no significant change is found. Furthermore, maximum rain rates computed using the revised algorithm are around 50% greater than operational measurements, which is more consistent with maximum reflectivity-estimated rain rates in hurricanes."
https://openalex.org/W3096945613,https://doi.org/10.1029/2020ms002149,GFDL's SPEAR Seasonal Prediction System: Initialization and Ocean Tendency Adjustment (OTA) for Coupled Model Predictions,2020,2020-11-03,article,76,146.2518,"Feiyu Lu, Matthew Harrison, Anthony Rosati, et al.",Journal of Advances in Modeling Earth Systems,True,1,prediction,S,0,,"Abstract The next‐generation seasonal prediction system is built as part of the Seamless System for Prediction and EArth System Research (SPEAR) at the Geophysical Fluid Dynamics Laboratory (GFDL) of the National Oceanic and Atmospheric Administration (NOAA). SPEAR is an effort to develop a seamless system for prediction and research across time scales. The ensemble‐based ocean data assimilation (ODA) system is updated for Modular Ocean Model Version 6 (MOM6), the ocean component of SPEAR. Ocean initial conditions for seasonal predictions, as well as an ocean state estimation, are produced by the MOM6 ODA system in coupled SPEAR models. Initial conditions of the atmosphere, land, and sea ice components for seasonal predictions are constructed through additional nudging experiments in the same coupled SPEAR models. A bias correction scheme called ocean tendency adjustment (OTA) is applied to coupled model seasonal predictions to reduce model drift. OTA applies the climatological temperature and salinity increments obtained from ODA as three‐dimensional tendency terms to the MOM6 ocean component of the coupled SPEAR models. Based on preliminary retrospective seasonal forecasts, we demonstrate that OTA reduces model drift—especially sea surface temperature (SST) forecast drift—in coupled model predictions and improves seasonal prediction skill for applications such as El Niño–Southern Oscillation (ENSO)."
